"loan_id","issue_month","term","grade","loan_amount","interest_rate"
921,"Mar-2018",36,"D",18000,21.45
923,"Jan-2018",36,"A",2000,6.72
925,"Jan-2018",36,"A",6000,7.97
927,"Jan-2018",36,"B",6000,9.44
928,"Mar-2018",36,"B",5200,10.41
929,"Jan-2018",36,"A",1000,6.72
930,"Feb-2018",36,"A",3500,7.96
931,"Feb-2018",36,"B",8000,9.44
932,"Jan-2018",36,"B",4200,10.91
934,"Mar-2018",36,"C",3500,13.58
935,"Jan-2018",36,"B",12000,9.93
936,"Jan-2018",36,"B",15500,9.44
940,"Mar-2018",36,"B",6000,9.44
944,"Feb-2018",36,"C",9000,12.61
945,"Feb-2018",36,"A",11000,7.35
946,"Feb-2018",36,"A",5000,6.07
947,"Jan-2018",36,"A",15000,6.72
948,"Jan-2018",36,"B",40000,10.91
950,"Jan-2018",36,"B",27200,11.99
952,"Mar-2018",36,"A",7500,7.34
953,"Feb-2018",36,"C",7000,15.05
954,"Jan-2018",36,"A",15000,7.35
955,"Feb-2018",36,"A",40000,6.08
957,"Jan-2018",36,"D",7500,21.45
958,"Mar-2018",36,"A",20000,6.71
961,"Feb-2018",36,"A",7000,6.07
962,"Feb-2018",36,"A",8000,6.07
965,"Mar-2018",36,"D",7775,18.45
966,"Mar-2018",36,"A",13000,6.71
968,"Jan-2018",36,"A",6500,7.35
970,"Jan-2018",36,"A",4000,6.72
971,"Jan-2018",36,"A",32000,6.72
972,"Feb-2018",36,"D",28000,20
973,"Feb-2018",36,"A",20000,6.71
974,"Jan-2018",36,"A",3025,6.08
975,"Mar-2018",36,"A",9000,7.96
976,"Mar-2018",36,"A",25000,6.07
977,"Mar-2018",36,"A",30000,7.34
979,"Jan-2018",36,"B",25000,10.91
983,"Jan-2018",36,"A",24725,6.08
984,"Feb-2018",36,"D",9000,21.85
986,"Jan-2018",36,"B",5000,10.91
988,"Mar-2018",36,"B",15000,10.41
989,"Jan-2018",36,"A",8000,7.97
990,"Feb-2018",36,"D",3000,18.06
991,"Mar-2018",36,"B",10000,9.92
992,"Feb-2018",36,"B",3600,9.44
994,"Mar-2018",36,"B",25000,10.41
995,"Mar-2018",36,"A",12000,6.71
996,"Jan-2018",36,"B",10000,9.44
997,"Feb-2018",36,"B",10000,9.93
998,"Mar-2018",36,"A",16000,5.31
999,"Mar-2018",36,"B",25000,10.9
1000,"Mar-2018",36,"E",4800,23.87
1001,"Feb-2018",36,"A",20000,5.32
1002,"Jan-2018",36,"D",15000,18.06
1003,"Feb-2018",36,"E",9300,22.9
1004,"Jan-2018",36,"B",21000,9.93
1006,"Mar-2018",36,"D",9600,19.42
1008,"Feb-2018",36,"D",12000,21.45
1009,"Jan-2018",36,"E",6050,26.3
1010,"Feb-2018",36,"A",4000,6.72
1011,"Jan-2018",36,"A",16000,7.97
1013,"Mar-2018",36,"A",12000,6.71
1014,"Jan-2018",36,"A",12000,5.32
1015,"Feb-2018",36,"A",6000,6.71
1016,"Jan-2018",36,"C",9600,15.05
1018,"Mar-2018",36,"B",4000,10.41
1019,"Mar-2018",36,"B",5000,9.43
1020,"Mar-2018",36,"B",20000,11.98
1022,"Jan-2018",36,"A",6000,7.97
1023,"Mar-2018",36,"B",15000,11.98
1024,"Jan-2018",36,"B",9000,9.44
1026,"Jan-2018",36,"A",1000,7.97
1027,"Feb-2018",36,"A",10000,5.32
1028,"Mar-2018",36,"E",4600,24.84
1029,"Mar-2018",36,"D",14000,20.39
1031,"Feb-2018",36,"A",8000,6.08
1032,"Feb-2018",36,"B",10000,11.99
1034,"Jan-2018",36,"A",5000,6.72
1035,"Feb-2018",36,"A",2000,7.97
1036,"Mar-2018",36,"A",12800,7.34
1038,"Feb-2018",36,"A",6000,6.08
1039,"Jan-2018",36,"B",6500,10.91
1040,"Mar-2018",36,"B",15600,10.41
1042,"Jan-2018",36,"C",9800,14.08
1045,"Mar-2018",36,"C",10000,13.58
1046,"Feb-2018",36,"A",10000,7.96
1049,"Feb-2018",36,"A",3500,6.08
1052,"Feb-2018",36,"C",5000,13.59
1054,"Jan-2018",36,"C",8000,16.02
1055,"Jan-2018",36,"B",26000,11.99
1056,"Mar-2018",36,"A",25000,7.34
1057,"Jan-2018",36,"D",15000,20
1058,"Feb-2018",36,"B",10000,11.98
1059,"Feb-2018",36,"A",16000,6.72
1060,"Mar-2018",36,"A",40000,7.96
1061,"Mar-2018",36,"D",8800,17.47
1062,"Jan-2018",36,"A",6500,7.97
1064,"Mar-2018",36,"A",40000,7.96
1065,"Feb-2018",36,"D",35000,18.06
1066,"Jan-2018",36,"D",7000,17.09
1067,"Mar-2018",36,"D",8000,18.06
1068,"Mar-2018",36,"C",3500,12.61
1069,"Jan-2018",36,"B",10000,10.42
1070,"Feb-2018",36,"C",10000,16.02
1071,"Mar-2018",36,"B",13000,9.92
1072,"Mar-2018",36,"B",10000,10.41
1073,"Feb-2018",36,"C",6050,15.05
1074,"Feb-2018",36,"B",9600,10.41
1075,"Jan-2018",36,"C",14000,12.62
1076,"Feb-2018",36,"A",16000,6.08
1077,"Jan-2018",36,"D",10000,18.06
1078,"Mar-2018",36,"B",15000,11.98
1080,"Feb-2018",36,"A",10000,7.97
1081,"Mar-2018",36,"B",6000,11.98
1082,"Mar-2018",36,"B",14425,10.9
1083,"Feb-2018",36,"A",10000,6.72
1086,"Jan-2018",36,"C",12000,12.62
1087,"Feb-2018",36,"B",8000,10.91
1089,"Jan-2018",36,"A",36000,5.32
1090,"Feb-2018",36,"B",14000,10.41
1091,"Feb-2018",36,"D",7475,18.06
1092,"Jan-2018",36,"B",2800,9.44
1093,"Mar-2018",36,"B",18000,10.41
1094,"Mar-2018",36,"D",16000,17.09
1097,"Mar-2018",36,"B",40000,9.43
1098,"Feb-2018",36,"B",5000,9.93
1100,"Jan-2018",36,"A",10000,6.72
1102,"Mar-2018",36,"D",30000,21.85
1103,"Feb-2018",36,"C",20000,15.04
1104,"Mar-2018",36,"B",20800,10.41
1105,"Mar-2018",36,"A",24000,6.71
1106,"Feb-2018",36,"A",3800,7.35
1107,"Mar-2018",36,"A",9500,6.07
1109,"Jan-2018",36,"A",5075,5.32
1113,"Mar-2018",36,"A",15000,7.96
1115,"Jan-2018",36,"A",10000,7.35
1116,"Feb-2018",36,"B",16000,10.91
1118,"Jan-2018",36,"B",6000,10.42
1119,"Mar-2018",36,"A",15000,6.71
1120,"Jan-2018",36,"A",10000,7.35
1125,"Jan-2018",36,"C",6000,16.02
1127,"Mar-2018",36,"C",15000,12.61
1128,"Feb-2018",36,"A",5000,5.32
1129,"Mar-2018",36,"D",12000,17.47
1130,"Mar-2018",36,"D",20000,17.47
1132,"Mar-2018",36,"D",35000,21.85
1133,"Feb-2018",36,"C",14000,15.04
1136,"Mar-2018",36,"B",6500,9.43
1137,"Mar-2018",36,"D",8000,18.45
1139,"Jan-2018",36,"A",7800,5.32
1140,"Feb-2018",36,"A",6000,6.08
1141,"Mar-2018",36,"C",6300,15.04
1142,"Mar-2018",36,"C",4000,15.04
1143,"Jan-2018",36,"C",2750,13.59
1149,"Jan-2018",36,"A",3600,7.97
1150,"Mar-2018",36,"B",40000,9.92
1151,"Jan-2018",36,"C",20000,13.59
1153,"Jan-2018",36,"C",10000,13.59
1154,"Jan-2018",36,"C",12900,16.02
1155,"Jan-2018",36,"C",15000,15.05
1156,"Mar-2018",36,"B",7200,10.9
1159,"Mar-2018",36,"B",12500,11.98
1160,"Feb-2018",36,"A",15000,7.96
1161,"Mar-2018",36,"B",6000,9.92
1162,"Mar-2018",36,"C",20000,14.08
1163,"Feb-2018",36,"A",20000,6.08
1165,"Jan-2018",36,"C",10000,16.02
1166,"Feb-2018",36,"A",20000,5.31
1167,"Jan-2018",36,"A",5000,6.08
1168,"Mar-2018",36,"D",6000,18.45
1169,"Jan-2018",36,"B",32000,9.44
1170,"Mar-2018",36,"A",12000,6.07
1171,"Jan-2018",36,"B",40000,9.44
1173,"Feb-2018",36,"A",10000,6.07
1175,"Jan-2018",36,"C",3500,15.05
1176,"Mar-2018",36,"A",8000,6.07
1177,"Feb-2018",36,"A",30000,7.97
1179,"Mar-2018",36,"D",30000,18.45
1180,"Mar-2018",36,"B",6600,9.92
1181,"Feb-2018",36,"C",21600,13.59
1182,"Mar-2018",36,"B",22000,9.43
1185,"Jan-2018",36,"B",9600,10.91
1186,"Mar-2018",36,"A",12000,6.71
1187,"Mar-2018",36,"B",3000,11.98
1188,"Feb-2018",36,"B",9000,11.99
1190,"Mar-2018",36,"B",12850,11.98
1191,"Jan-2018",36,"A",15000,6.08
1192,"Jan-2018",36,"A",18000,6.08
1193,"Mar-2018",36,"A",10000,7.96
1195,"Mar-2018",36,"A",8250,6.71
1196,"Jan-2018",36,"B",28000,10.91
1198,"Jan-2018",36,"B",8000,9.93
1199,"Mar-2018",36,"A",15000,7.34
1200,"Mar-2018",36,"C",8000,15.04
1203,"Jan-2018",36,"A",17000,6.08
1204,"Jan-2018",36,"A",22400,7.35
1205,"Jan-2018",36,"C",4000,13.59
1208,"Jan-2018",36,"C",5000,13.59
1209,"Feb-2018",36,"A",3900,5.32
1210,"Jan-2018",36,"B",11000,10.91
1213,"Mar-2018",36,"B",2500,9.43
1215,"Feb-2018",36,"A",7150,6.07
1217,"Jan-2018",36,"B",5000,10.42
1218,"Mar-2018",36,"C",32000,14.07
1219,"Feb-2018",36,"C",25600,13.59
1220,"Mar-2018",36,"B",10700,10.9
1225,"Mar-2018",36,"A",4200,6.71
1226,"Mar-2018",36,"B",40000,9.92
1228,"Jan-2018",36,"B",12000,9.93
1229,"Jan-2018",36,"B",12000,11.99
1230,"Feb-2018",36,"A",25000,5.32
1233,"Feb-2018",36,"B",3200,11.98
1234,"Mar-2018",36,"B",15000,10.9
1235,"Mar-2018",36,"B",8500,11.98
1238,"Feb-2018",36,"A",10000,5.32
1239,"Feb-2018",36,"B",4000,11.98
1241,"Feb-2018",36,"A",8500,6.07
1242,"Feb-2018",36,"C",4000,13.59
1243,"Mar-2018",36,"C",8000,12.61
1244,"Mar-2018",36,"C",35000,14.07
1245,"Jan-2018",36,"C",35000,12.62
1247,"Jan-2018",36,"E",17000,23.88
1248,"Jan-2018",36,"B",12000,9.44
1249,"Jan-2018",36,"A",10000,6.08
1250,"Mar-2018",36,"D",6300,21.85
1252,"Mar-2018",36,"C",8400,14.07
1254,"Jan-2018",36,"A",3600,7.97
1255,"Feb-2018",36,"B",8000,11.98
1258,"Feb-2018",36,"A",30000,7.35
1259,"Jan-2018",36,"C",20000,16.02
1260,"Mar-2018",36,"B",5000,10.9
1262,"Jan-2018",36,"C",10500,14.08
1263,"Mar-2018",36,"B",6000,9.92
1264,"Jan-2018",36,"C",16000,15.05
1265,"Mar-2018",36,"B",8000,9.43
1266,"Feb-2018",36,"A",10000,6.07
1267,"Feb-2018",36,"A",12000,6.08
1268,"Jan-2018",36,"A",25000,6.08
1269,"Mar-2018",36,"B",40000,10.9
1272,"Feb-2018",36,"A",5000,7.35
1273,"Jan-2018",36,"A",40000,6.72
1274,"Jan-2018",36,"C",8000,16.02
1275,"Jan-2018",36,"B",5000,10.42
1277,"Mar-2018",36,"C",27000,13.58
1278,"Jan-2018",36,"A",15000,7.97
1279,"Jan-2018",36,"B",6700,10.91
1280,"Jan-2018",36,"B",12000,9.44
1281,"Mar-2018",36,"C",13550,16.01
1282,"Feb-2018",36,"B",15000,10.42
1284,"Jan-2018",36,"D",12000,18.06
1285,"Jan-2018",36,"B",38500,11.99
1286,"Mar-2018",36,"B",4350,11.98
1287,"Mar-2018",36,"C",11000,15.04
1288,"Jan-2018",36,"A",6000,7.35
1289,"Feb-2018",36,"B",10000,9.44
1291,"Mar-2018",36,"B",10000,11.98
1292,"Jan-2018",36,"B",19000,10.42
1293,"Jan-2018",36,"A",13000,7.35
1294,"Feb-2018",36,"B",4000,9.44
1295,"Mar-2018",36,"B",9000,9.43
1296,"Feb-2018",36,"D",30000,18.06
1297,"Feb-2018",36,"D",20000,21.85
1300,"Mar-2018",36,"A",7000,7.34
1301,"Feb-2018",36,"C",7500,15.05
1303,"Mar-2018",36,"D",1000,20.39
1304,"Jan-2018",36,"E",15000,24.85
1305,"Jan-2018",36,"A",21000,7.35
1306,"Jan-2018",36,"B",22000,9.44
1307,"Mar-2018",36,"D",10000,17.47
1308,"Feb-2018",36,"B",12525,10.91
1309,"Feb-2018",36,"B",2000,9.44
1310,"Feb-2018",36,"A",25000,6.71
1311,"Mar-2018",36,"C",14000,15.04
1312,"Feb-2018",36,"B",35000,10.41
1313,"Feb-2018",36,"C",13000,13.59
1315,"Jan-2018",36,"D",5000,20
1317,"Mar-2018",36,"A",14000,6.71
1318,"Mar-2018",36,"B",1300,11.98
1319,"Jan-2018",36,"A",3700,7.35
1322,"Mar-2018",36,"B",22000,11.98
1323,"Jan-2018",36,"D",9800,18.06
1327,"Mar-2018",36,"B",6000,9.43
1328,"Mar-2018",36,"A",3500,5.31
1329,"Mar-2018",36,"B",12000,10.41
1330,"Jan-2018",36,"C",4500,15.05
1331,"Feb-2018",36,"A",15000,7.35
1333,"Mar-2018",36,"B",5000,10.41
1334,"Feb-2018",36,"B",5600,10.91
1335,"Jan-2018",36,"A",12000,7.97
1336,"Feb-2018",36,"B",8800,9.93
1338,"Jan-2018",36,"C",10000,12.62
1339,"Jan-2018",36,"D",15000,18.06
1340,"Mar-2018",36,"A",12000,6.71
1341,"Mar-2018",36,"A",20000,6.07
1342,"Mar-2018",36,"D",2600,18.06
1343,"Jan-2018",36,"A",20000,5.32
1344,"Mar-2018",36,"C",33550,13.59
1345,"Mar-2018",36,"A",3000,7.96
1346,"Mar-2018",36,"B",40000,9.43
1347,"Mar-2018",36,"A",6000,5.31
1348,"Mar-2018",36,"A",40000,6.07
1349,"Jan-2018",36,"D",15000,21.45
1350,"Feb-2018",36,"A",20000,7.35
1351,"Mar-2018",36,"B",16000,11.98
1352,"Mar-2018",36,"A",14000,7.34
1353,"Mar-2018",36,"A",20000,6.07
1355,"Mar-2018",36,"A",10000,7.34
1356,"Feb-2018",36,"B",3000,9.93
1359,"Mar-2018",36,"A",20000,6.07
1360,"Jan-2018",36,"B",3000,11.99
1361,"Jan-2018",36,"B",8500,9.44
1362,"Jan-2018",36,"C",3000,12.62
1364,"Mar-2018",36,"C",30000,12.61
1365,"Feb-2018",36,"A",20000,5.32
1366,"Mar-2018",36,"C",35000,12.61
1367,"Feb-2018",36,"B",17000,9.44
1368,"Mar-2018",36,"C",7500,15.04
1369,"Mar-2018",36,"A",2500,6.71
1370,"Feb-2018",36,"A",15000,7.35
1371,"Mar-2018",36,"A",36000,6.07
1372,"Mar-2018",36,"C",5000,15.04
1373,"Mar-2018",36,"B",25000,9.92
1374,"Mar-2018",36,"C",20000,16.01
1375,"Jan-2018",36,"A",5250,6.72
1376,"Jan-2018",36,"C",4500,15.05
1377,"Jan-2018",36,"E",1000,22.91
1379,"Mar-2018",36,"A",35000,6.71
1380,"Feb-2018",36,"B",10000,10.42
1382,"Feb-2018",36,"A",7000,7.35
1385,"Mar-2018",36,"B",12000,9.43
1387,"Mar-2018",36,"C",5000,13.58
1388,"Jan-2018",36,"C",4000,14.08
1389,"Jan-2018",36,"B",12000,9.44
1390,"Feb-2018",36,"B",10000,10.91
1391,"Feb-2018",36,"B",9000,9.44
1392,"Mar-2018",36,"A",33000,6.08
1393,"Mar-2018",36,"A",40000,6.71
1395,"Jan-2018",36,"C",35000,14.08
1397,"Jan-2018",36,"A",8000,5.32
1398,"Jan-2018",36,"A",35000,6.72
1400,"Jan-2018",36,"C",3500,15.05
1404,"Feb-2018",36,"A",10000,5.32
1405,"Feb-2018",36,"A",10000,5.32
1406,"Jan-2018",36,"D",15000,19.03
1407,"Feb-2018",36,"B",7500,9.93
1409,"Mar-2018",36,"C",6000,13.58
1410,"Mar-2018",36,"A",6025,5.31
1411,"Mar-2018",36,"D",10000,20.39
1412,"Feb-2018",36,"A",30000,6.71
1413,"Mar-2018",36,"C",20000,13.58
1414,"Feb-2018",36,"B",10000,9.93
1415,"Mar-2018",36,"A",12000,6.71
1416,"Feb-2018",36,"B",6100,10.91
1417,"Jan-2018",36,"A",12000,7.97
1418,"Feb-2018",36,"B",4000,10.41
1419,"Jan-2018",36,"C",6000,14.08
1420,"Feb-2018",36,"A",30000,5.32
1421,"Jan-2018",36,"B",9600,10.91
1422,"Feb-2018",36,"C",10500,12.62
1423,"Jan-2018",36,"B",6000,9.44
1424,"Mar-2018",36,"C",5525,16.01
1425,"Feb-2018",36,"B",5900,11.98
1426,"Mar-2018",36,"A",13600,6.07
1427,"Mar-2018",36,"D",12000,17.47
1428,"Feb-2018",36,"B",20000,10.91
1429,"Feb-2018",36,"D",23000,21.85
1431,"Mar-2018",36,"A",19000,7.96
1432,"Jan-2018",36,"B",1500,10.42
1433,"Feb-2018",36,"A",15000,6.72
1435,"Jan-2018",36,"C",5600,15.05
1436,"Feb-2018",36,"C",7000,13.59
1437,"Feb-2018",36,"C",35000,12.62
1438,"Jan-2018",36,"A",8000,6.08
1439,"Jan-2018",36,"B",18000,10.91
1440,"Mar-2018",36,"C",30000,16.01
1441,"Jan-2018",36,"B",15000,9.44
1442,"Feb-2018",36,"B",4800,10.41
1444,"Jan-2018",36,"B",12500,10.42
1445,"Jan-2018",36,"A",13000,5.32
1447,"Feb-2018",36,"C",10300,13.59
1448,"Mar-2018",36,"B",6400,9.92
1449,"Mar-2018",36,"D",10000,21.85
1450,"Jan-2018",36,"A",2500,7.35
1453,"Mar-2018",36,"A",5000,6.71
1455,"Jan-2018",36,"C",3600,13.59
1456,"Mar-2018",36,"C",6800,12.61
1458,"Mar-2018",36,"C",35000,14.07
1459,"Feb-2018",36,"D",30000,20.39
1460,"Jan-2018",36,"C",17000,13.59
1461,"Mar-2018",36,"B",3000,10.9
1463,"Jan-2018",36,"B",24000,10.91
1464,"Mar-2018",36,"B",6000,9.92
1465,"Mar-2018",36,"C",8000,12.61
1466,"Mar-2018",36,"C",16000,12.61
1467,"Mar-2018",36,"A",30000,7.96
1468,"Jan-2018",36,"A",40000,5.32
1469,"Feb-2018",36,"C",7000,16.02
1470,"Mar-2018",36,"B",15000,9.92
1471,"Mar-2018",36,"B",12000,11.98
1472,"Jan-2018",36,"A",6000,6.08
1473,"Jan-2018",36,"B",26650,9.44
1476,"Feb-2018",36,"A",10000,7.97
1477,"Jan-2018",36,"C",15000,16.02
1479,"Jan-2018",36,"D",1500,21.45
1480,"Jan-2018",36,"A",3500,6.08
1481,"Mar-2018",36,"A",21000,6.71
1482,"Mar-2018",36,"C",14650,15.04
1486,"Feb-2018",36,"C",24000,13.58
1488,"Jan-2018",36,"C",8000,15.05
1492,"Mar-2018",36,"B",8500,9.92
1493,"Jan-2018",36,"A",16000,7.97
1494,"Feb-2018",36,"B",10000,9.44
1495,"Mar-2018",36,"A",12000,7.96
1497,"Jan-2018",36,"A",1000,7.35
1498,"Jan-2018",36,"A",40000,7.35
1500,"Feb-2018",36,"C",6200,13.59
1501,"Mar-2018",36,"A",15000,6.71
1502,"Jan-2018",36,"A",6000,6.08
1503,"Mar-2018",36,"D",5000,17.47
1506,"Feb-2018",36,"C",10000,12.61
1507,"Jan-2018",36,"A",39600,7.35
1509,"Mar-2018",36,"D",6000,18.45
1510,"Feb-2018",36,"D",6000,18.06
1511,"Mar-2018",36,"D",25000,20.39
1512,"Feb-2018",36,"A",40000,7.35
1514,"Jan-2018",36,"A",10000,5.32
1517,"Jan-2018",36,"C",35000,13.59
1518,"Feb-2018",36,"A",25000,6.07
1519,"Mar-2018",36,"B",5000,10.9
1520,"Feb-2018",36,"B",8000,10.9
1521,"Feb-2018",36,"C",35000,16.02
1522,"Jan-2018",36,"A",28000,7.97
1523,"Jan-2018",36,"A",2500,6.72
1524,"Jan-2018",36,"D",5600,17.09
1525,"Mar-2018",36,"C",13000,12.61
1526,"Jan-2018",36,"B",14400,9.44
1527,"Feb-2018",36,"C",10100,13.59
1528,"Jan-2018",36,"D",7400,19.03
1529,"Feb-2018",36,"B",14000,9.44
1530,"Jan-2018",36,"B",20000,9.44
1532,"Mar-2018",36,"C",4000,14.07
1533,"Jan-2018",36,"A",10400,6.72
1534,"Jan-2018",36,"A",16000,7.97
1537,"Feb-2018",36,"C",7000,14.08
1538,"Feb-2018",36,"D",19000,18.06
1539,"Jan-2018",36,"B",25000,9.93
1541,"Feb-2018",36,"C",1825,13.59
1542,"Mar-2018",36,"A",8300,7.96
1543,"Mar-2018",36,"A",10000,5.31
1544,"Jan-2018",36,"A",7000,6.08
1545,"Jan-2018",36,"C",3500,14.08
1546,"Feb-2018",36,"A",12000,7.34
1548,"Feb-2018",36,"A",8000,6
1551,"Mar-2018",36,"C",13000,14.07
1553,"Jan-2018",36,"A",4500,7.35
1554,"Mar-2018",36,"B",8500,9.43
1558,"Jan-2018",36,"A",22000,6.72
1559,"Jan-2018",36,"B",15000,9.44
1560,"Jan-2018",36,"A",24000,5.32
1561,"Mar-2018",36,"B",10000,9.43
1562,"Jan-2018",36,"C",15000,15.05
1563,"Jan-2018",36,"B",10000,9.93
1565,"Mar-2018",36,"B",5000,11.98
1566,"Jan-2018",36,"C",14000,14.08
1567,"Feb-2018",36,"D",4000,19.03
1568,"Jan-2018",36,"A",5000,6.72
1570,"Mar-2018",36,"B",20000,10.41
1571,"Mar-2018",36,"B",9000,11.98
1572,"Feb-2018",36,"C",10000,12.62
1573,"Feb-2018",36,"A",4000,7.97
1574,"Jan-2018",36,"B",4800,10.91
1575,"Feb-2018",36,"A",12000,6.72
1576,"Jan-2018",36,"C",6000,15.05
1577,"Jan-2018",36,"D",10000,19.03
1579,"Mar-2018",36,"C",10000,13.58
1581,"Feb-2018",36,"B",13200,9.93
1582,"Jan-2018",36,"B",12175,10.91
1584,"Jan-2018",36,"A",5000,7.97
1586,"Feb-2018",36,"A",20000,6.08
1587,"Jan-2018",36,"B",40000,9.44
1588,"Feb-2018",36,"A",6000,5.32
1590,"Feb-2018",36,"A",10500,6.72
1591,"Mar-2018",36,"B",7000,11.98
1592,"Jan-2018",36,"D",12000,19.03
1593,"Feb-2018",36,"C",12000,13.59
1596,"Mar-2018",36,"C",5400,15.04
1597,"Mar-2018",36,"A",5000,7.34
1598,"Mar-2018",36,"C",25000,13.58
1600,"Mar-2018",36,"A",15000,6.07
1601,"Jan-2018",36,"B",5400,10.42
1602,"Mar-2018",36,"A",6000,6.71
1603,"Mar-2018",36,"A",4000,7.34
1605,"Jan-2018",36,"A",5000,6.72
1606,"Mar-2018",36,"C",16000,13.58
1608,"Mar-2018",36,"A",40000,6.07
1609,"Mar-2018",36,"A",8000,7.96
1610,"Mar-2018",36,"B",14400,9.92
1611,"Feb-2018",36,"C",35000,16.01
1612,"Jan-2018",36,"B",12000,11.99
1613,"Mar-2018",36,"B",6000,10.9
1614,"Feb-2018",36,"C",18000,12.62
1615,"Jan-2018",36,"C",16000,16.02
1616,"Jan-2018",36,"A",3600,6.72
1617,"Jan-2018",36,"C",11000,14.08
1618,"Mar-2018",36,"A",17000,6.07
1619,"Mar-2018",36,"B",10000,9.43
1620,"Jan-2018",36,"B",4300,9.93
1621,"Feb-2018",36,"B",14000,10.42
1622,"Feb-2018",36,"C",4000,12.62
1623,"Jan-2018",36,"D",12450,19.03
1624,"Mar-2018",36,"B",35000,10.41
1625,"Jan-2018",36,"A",3000,7.97
1626,"Jan-2018",36,"C",4800,16.02
1627,"Mar-2018",36,"B",20000,11.98
1628,"Jan-2018",36,"B",20000,10.91
1632,"Mar-2018",36,"A",19000,7.96
1633,"Jan-2018",36,"C",6000,15.05
1636,"Feb-2018",36,"C",4800,13.59
1637,"Mar-2018",36,"B",32025,11.98
1638,"Mar-2018",36,"C",10000,13.58
1639,"Jan-2018",36,"C",17000,15.05
1641,"Feb-2018",36,"A",3500,6.08
1642,"Jan-2018",36,"A",17000,5.32
1643,"Jan-2018",36,"C",10000,16.02
1644,"Feb-2018",36,"B",25000,9.92
1645,"Feb-2018",36,"A",4800,6.72
1646,"Mar-2018",36,"B",12000,9.43
1647,"Feb-2018",36,"D",35000,19.03
1648,"Mar-2018",36,"D",3200,18.45
1649,"Feb-2018",36,"A",12000,5.32
1650,"Jan-2018",36,"C",5000,15.05
1651,"Feb-2018",36,"B",1000,9.44
1652,"Mar-2018",36,"D",33750,20.39
1654,"Mar-2018",36,"D",30400,20.39
1657,"Mar-2018",36,"D",1800,17.47
1659,"Feb-2018",36,"D",10000,20
1662,"Feb-2018",36,"B",24000,9.93
1665,"Jan-2018",36,"C",5000,13.59
1666,"Jan-2018",36,"A",16000,6.08
1667,"Mar-2018",36,"A",35000,6.07
1668,"Feb-2018",36,"C",30150,12.62
1670,"Mar-2018",36,"B",18000,11.98
1671,"Jan-2018",36,"C",26000,13.59
1672,"Jan-2018",36,"E",10000,23.88
1674,"Mar-2018",36,"B",9800,10.9
1675,"Feb-2018",36,"B",16000,9.93
1676,"Feb-2018",36,"A",10000,6.08
1677,"Mar-2018",36,"B",10000,10.41
1678,"Jan-2018",36,"C",2500,12.62
1679,"Mar-2018",36,"C",8000,13.58
1680,"Mar-2018",36,"C",10000,13.58
1681,"Jan-2018",36,"A",40000,7.97
1682,"Feb-2018",36,"B",12000,10.42
1684,"Jan-2018",36,"B",12000,10.91
1685,"Jan-2018",36,"D",11000,19.03
1686,"Jan-2018",36,"B",2500,9.44
1687,"Feb-2018",36,"A",40000,5.31
1691,"Feb-2018",36,"B",16000,10.91
1692,"Feb-2018",36,"D",30000,18.06
1693,"Jan-2018",36,"C",15000,14.08
1697,"Mar-2018",36,"A",6000,7.96
1698,"Jan-2018",36,"B",13500,10.42
1699,"Feb-2018",36,"C",10000,16.02
1700,"Mar-2018",36,"C",13000,12.61
1701,"Jan-2018",36,"C",6000,13.59
1704,"Mar-2018",36,"C",20225,15.04
1706,"Mar-2018",36,"C",8000,16.01
1709,"Feb-2018",36,"C",25000,15.04
1710,"Mar-2018",36,"A",6000,6.72
1711,"Mar-2018",36,"B",32000,10.41
1713,"Mar-2018",36,"A",5000,6.07
1715,"Mar-2018",36,"A",6000,5.31
1717,"Mar-2018",36,"B",12000,10.41
1718,"Mar-2018",36,"A",30000,7.34
1719,"Feb-2018",36,"B",27800,9.43
1721,"Jan-2018",36,"B",35000,11.99
1722,"Mar-2018",36,"A",12000,5.31
1723,"Jan-2018",36,"C",25000,14.08
1725,"Mar-2018",36,"A",10000,5.31
1727,"Feb-2018",36,"A",20000,7.96
1728,"Jan-2018",36,"A",10000,6.08
1729,"Feb-2018",36,"B",35000,10.42
1731,"Jan-2018",36,"B",12000,10.91
1732,"Mar-2018",36,"C",1200,15.04
1733,"Feb-2018",36,"A",15000,5.32
1735,"Mar-2018",36,"C",7000,14.07
1736,"Jan-2018",36,"A",25000,6.72
1737,"Feb-2018",36,"C",5000,15.05
1738,"Feb-2018",36,"C",20000,14.08
1739,"Feb-2018",36,"B",7000,9.44
1740,"Mar-2018",36,"D",10000,20.39
1742,"Jan-2018",36,"A",16000,5.32
1743,"Feb-2018",36,"A",12000,6.72
1745,"Mar-2018",36,"B",40000,10.41
1747,"Mar-2018",36,"B",3000,9.43
1749,"Mar-2018",36,"B",6500,10.9
1751,"Feb-2018",36,"C",7000,13.59
1752,"Feb-2018",36,"B",20000,9.93
1753,"Feb-2018",36,"B",12000,10.42
1754,"Mar-2018",36,"C",16000,16.01
1756,"Mar-2018",36,"A",12000,7.96
1760,"Jan-2018",36,"A",25000,7.35
1762,"Feb-2018",36,"B",35000,9.44
1764,"Feb-2018",36,"A",5000,6.08
1765,"Feb-2018",36,"A",13000,5.32
1766,"Feb-2018",36,"A",12000,5.32
1767,"Feb-2018",36,"C",10000,16.02
1768,"Feb-2018",36,"D",10000,20
